,nome,nos,arcos,a/g,gmax,gmin,max_fm,max_cmin,nreq,mreq,max_reqs,max_reqc,std_reqs,std_reqc,LB,obj,metodo,tempo,semente,GAP
10442,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,kapov_bfd cm_fm,72.1292450428009,1500,0.1320754716981132
10443,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,kapov_bfd fm_cm,71.04568934440613,1500,0.16981132075471697
10444,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm,71.87493801116943,1500,0.18867924528301888
10445,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm,71.78742933273315,1500,0.22641509433962265
10446,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm_fm,71.43095874786377,1500,0.18867924528301888
10447,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm_cm,71.82290959358215,1500,0.22641509433962265
10448,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm,72.27733182907104,1500,0.16981132075471697
10449,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_bfd fm,70.6306803226471,1500,0.18867924528301888
10450,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm_fm,71.98076891899109,1500,0.16981132075471697
10451,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd fm_cm,71.54342865943909,1500,0.16981132075471697
10452,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm,71.88320422172546,1500,0.16981132075471697
10453,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criaantes_ffd fm,71.90856337547302,1500,0.20754716981132076
10454,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm_fm,71.79937314987183,1500,0.16981132075471697
10455,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_ffd fm_cm,71.91632556915283,1500,0.18867924528301888
10456,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd cm,71.0916633605957,1500,0.1509433962264151
10457,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criasemlim_bfd fm,71.58800768852234,1500,0.16981132075471697
10458,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,criasemlim_bfd cm_fm,71.11969757080078,1500,0.1320754716981132
10459,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criasemlim_bfd fm_cm,72.25703430175781,1500,0.16981132075471697
10460,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm,71.16034126281738,1500,0.18867924528301888
10461,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm,71.93403220176697,1500,0.22641509433962265
10462,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm_fm,71.26338934898376,1500,0.18867924528301888
10463,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm_cm,70.67152619361877,1500,0.22641509433962265
10464,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd cm,70.74587655067444,1600,0.1509433962264151
10465,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,kapov_bfd fm,71.01843976974487,1600,0.16981132075471697
10466,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,kapov_bfd cm_fm,70.46059036254883,1600,0.1320754716981132
10467,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd fm_cm,72.27269554138184,1600,0.1509433962264151
10468,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm,71.06631636619568,1600,0.18867924528301888
10469,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm,71.83587646484375,1600,0.22641509433962265
10470,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm_fm,71.1104850769043,1600,0.18867924528301888
10471,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,kapov_ffd fm_cm,70.6242733001709,1600,0.20754716981132076
10472,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm,71.09404492378235,1600,0.16981132075471697
10473,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_bfd fm,71.15224766731262,1600,0.18867924528301888
10474,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm_fm,71.25505137443542,1600,0.16981132075471697
10475,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd fm_cm,70.52001214027405,1600,0.16981132075471697
10476,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm,70.55409860610962,1600,0.16981132075471697
10477,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criaantes_ffd fm,70.55229592323303,1600,0.20754716981132076
10478,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm_fm,71.66829514503479,1600,0.16981132075471697
10479,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_ffd fm_cm,70.47632503509521,1600,0.18867924528301888
10480,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd cm,71.41610550880432,1600,0.1509433962264151
10481,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criasemlim_bfd fm,71.60780906677246,1600,0.16981132075471697
10482,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,criasemlim_bfd cm_fm,71.98649668693542,1600,0.1320754716981132
10483,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd fm_cm,71.95571041107178,1600,0.1509433962264151
10484,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm,71.88011026382446,1600,0.18867924528301888
10485,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm,71.9260950088501,1600,0.22641509433962265
10486,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm_fm,72.01974868774414,1600,0.18867924528301888
10487,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criasemlim_ffd fm_cm,71.55365657806396,1600,0.20754716981132076
10488,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd cm,71.02295851707458,1700,0.1509433962264151
10489,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,kapov_bfd fm,70.448805809021,1700,0.16981132075471697
10490,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,kapov_bfd cm_fm,70.84278893470764,1700,0.1320754716981132
10491,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd fm_cm,71.21115446090698,1700,0.1509433962264151
10492,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm,71.35995697975159,1700,0.18867924528301888
10493,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm,71.57261514663696,1700,0.22641509433962265
10494,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm_fm,71.30212211608887,1700,0.18867924528301888
10495,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm_cm,71.42714643478394,1700,0.22641509433962265
10496,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm,71.3434419631958,1700,0.16981132075471697
10497,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_bfd fm,71.2890031337738,1700,0.18867924528301888
10498,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm_fm,71.44556784629822,1700,0.16981132075471697
10499,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd fm_cm,71.00621962547302,1700,0.16981132075471697
10500,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm,71.29986143112183,1700,0.16981132075471697
10501,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criaantes_ffd fm,71.23637413978577,1700,0.20754716981132076
10502,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm_fm,71.9512140750885,1700,0.16981132075471697
10503,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_ffd fm_cm,71.8876404762268,1700,0.18867924528301888
10504,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd cm,71.179119348526,1700,0.1509433962264151
10505,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criasemlim_bfd fm,70.7551691532135,1700,0.16981132075471697
10506,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,criasemlim_bfd cm_fm,71.37307405471802,1700,0.1320754716981132
10507,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd fm_cm,72.08594512939453,1700,0.1509433962264151
10508,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm,70.66073560714722,1700,0.18867924528301888
10509,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm,72.01733827590942,1700,0.22641509433962265
10510,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm_fm,70.72630953788757,1700,0.18867924528301888
10511,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm_cm,71.54835247993469,1700,0.22641509433962265
10512,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd cm,70.77038383483887,1800,0.1509433962264151
10513,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,kapov_bfd fm,71.30820035934448,1800,0.16981132075471697
10514,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,kapov_bfd cm_fm,70.51336193084717,1800,0.1320754716981132
10515,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd fm_cm,71.34692740440369,1800,0.1509433962264151
10516,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm,70.63278985023499,1800,0.18867924528301888
10517,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm,71.21759152412415,1800,0.22641509433962265
10518,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm_fm,70.61336612701416,1800,0.18867924528301888
10519,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,kapov_ffd fm_cm,71.83011555671692,1800,0.20754716981132076
10520,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm,70.82444214820862,1800,0.16981132075471697
10521,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_bfd fm,71.74607872962952,1800,0.18867924528301888
10522,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm_fm,71.59612011909485,1800,0.16981132075471697
10523,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd fm_cm,71.33560633659363,1800,0.16981132075471697
10524,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm,71.20997524261475,1800,0.16981132075471697
10525,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criaantes_ffd fm,71.86501908302307,1800,0.22641509433962265
10526,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_ffd cm_fm,70.87572908401489,1800,0.18867924528301888
10527,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criaantes_ffd fm_cm,71.55090832710266,1800,0.20754716981132076
10528,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd cm,71.79094696044922,1800,0.1509433962264151
10529,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criasemlim_bfd fm,70.51981949806213,1800,0.16981132075471697
10530,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,criasemlim_bfd cm_fm,71.97049069404602,1800,0.1320754716981132
10531,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd fm_cm,72.0867235660553,1800,0.1509433962264151
10532,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm,70.57693314552307,1800,0.18867924528301888
10533,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm,71.81803727149963,1800,0.22641509433962265
10534,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm_fm,71.26921844482422,1800,0.18867924528301888
10535,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criasemlim_ffd fm_cm,70.71174097061157,1800,0.20754716981132076
10536,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd cm,71.83180284500122,1900,0.1509433962264151
10537,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,kapov_bfd fm,71.73938012123108,1900,0.16981132075471697
10538,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,kapov_bfd cm_fm,70.91283082962036,1900,0.1320754716981132
10539,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,kapov_bfd fm_cm,72.26287245750427,1900,0.1509433962264151
10540,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm,71.11373829841614,1900,0.18867924528301888
10541,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm,71.4071569442749,1900,0.22641509433962265
10542,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,kapov_ffd cm_fm,71.75662612915039,1900,0.18867924528301888
10543,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,kapov_ffd fm_cm,71.37263989448547,1900,0.22641509433962265
10544,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm,72.09335374832153,1900,0.16981132075471697
10545,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_bfd fm,71.13665413856506,1900,0.18867924528301888
10546,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd cm_fm,71.28688430786133,1900,0.16981132075471697
10547,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_bfd fm_cm,70.70739841461182,1900,0.16981132075471697
10548,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm,71.87253069877625,1900,0.16981132075471697
10549,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,64,criaantes_ffd fm,71.33323264122009,1900,0.20754716981132076
10550,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criaantes_ffd cm_fm,70.47303104400635,1900,0.16981132075471697
10551,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criaantes_ffd fm_cm,71.96667432785034,1900,0.18867924528301888
10552,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd cm,70.96334147453308,1900,0.1509433962264151
10553,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,62,criasemlim_bfd fm,72.39959669113159,1900,0.16981132075471697
10554,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,60,criasemlim_bfd cm_fm,72.05417203903198,1900,0.1320754716981132
10555,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,61,criasemlim_bfd fm_cm,70.9941725730896,1900,0.1509433962264151
10556,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm,71.91076898574829,1900,0.18867924528301888
10557,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm,71.99286150932312,1900,0.22641509433962265
10558,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,63,criasemlim_ffd cm_fm,70.74694156646729,1900,0.18867924528301888
10559,y3-40-5,100,350,3.5,20,2,7,7,3996,39.96,54,50,4.633911016963027,4.320306760526445,53,65,criasemlim_ffd fm_cm,71.56116390228271,1900,0.22641509433962265
10560,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_bfd cm,94.14790678024292,1000,0.01556420233463035
10561,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,270,kapov_bfd fm,87.54084539413452,1000,0.05058365758754864
10562,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_bfd cm_fm,94.31518793106079,1000,0.01556420233463035
10563,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_bfd fm_cm,94.30935668945312,1000,0.01556420233463035
10564,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_ffd cm,85.99997925758362,1000,0.01556420233463035
10565,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,266,kapov_ffd fm,83.57571911811829,1000,0.03501945525291829
10566,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_ffd cm_fm,85.99327397346497,1000,0.01556420233463035
10567,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_ffd fm_cm,85.86132502555847,1000,0.01556420233463035
10568,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,260,criaantes_bfd cm,85.24051666259766,1000,0.011673151750972763
10569,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,269,criaantes_bfd fm,89.61244034767151,1000,0.04669260700389105
10570,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,260,criaantes_bfd cm_fm,85.1095507144928,1000,0.011673151750972763
10571,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,260,criaantes_bfd fm_cm,85.16369009017944,1000,0.011673151750972763
10572,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,262,criaantes_ffd cm,88.47230124473572,1000,0.019455252918287938
10573,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,266,criaantes_ffd fm,84.86081671714783,1000,0.03501945525291829
10574,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,262,criaantes_ffd cm_fm,88.75058650970459,1000,0.019455252918287938
10575,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,262,criaantes_ffd fm_cm,88.67726016044617,1000,0.019455252918287938
10576,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,criasemlim_bfd cm,84.56660437583923,1000,0.01556420233463035
10577,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,270,criasemlim_bfd fm,87.47960305213928,1000,0.05058365758754864
10578,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,criasemlim_bfd cm_fm,84.71698355674744,1000,0.01556420233463035
10579,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,criasemlim_bfd fm_cm,84.31143832206726,1000,0.01556420233463035
10580,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,criasemlim_ffd cm,89.84306263923645,1000,0.01556420233463035
10581,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,266,criasemlim_ffd fm,83.57206201553345,1000,0.03501945525291829
10582,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,criasemlim_ffd cm_fm,89.84569549560547,1000,0.01556420233463035
10583,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,criasemlim_ffd fm_cm,89.80265545845032,1000,0.01556420233463035
10584,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,262,kapov_bfd cm,83.03702902793884,1100,0.019455252918287938
10585,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,270,kapov_bfd fm,87.47633576393127,1100,0.05058365758754864
10586,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,262,kapov_bfd cm_fm,83.22930669784546,1100,0.019455252918287938
10587,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,262,kapov_bfd fm_cm,83.23759055137634,1100,0.019455252918287938
10588,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_ffd cm,87.01819634437561,1100,0.01556420233463035
10589,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,266,kapov_ffd fm,83.60515069961548,1100,0.03501945525291829
10590,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_ffd cm_fm,86.8924195766449,1100,0.01556420233463035
10591,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,261,kapov_ffd fm_cm,86.87988901138306,1100,0.01556420233463035
10592,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,260,criaantes_bfd cm,84.09400606155396,1100,0.011673151750972763
10593,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,270,criaantes_bfd fm,89.50833058357239,1100,0.05058365758754864
10594,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,260,criaantes_bfd cm_fm,84.08790683746338,1100,0.011673151750972763
10595,mesh4x25.80,100,400,4.0,8,8,4,14,7959,79.59,88,88,4.022901611242484,4.36027753726987,257,260,criaantes_bfd fm_cm,84.33633542060852,1100,0.011673151750972763
